code,exchange,type,country,currency,isin,name
XZWD,XETRA,ETF,Germany,EUR,IE000E4BATC9,Xtrackers MSCI World ESG UCITS ETF
XZW0,XETRA,ETF,Germany,EUR,IE00BZ02LR44,Xtrackers MSCI World ESG UCITS ETF 1C
XZWE,XETRA,ETF,Germany,EUR,IE00BMY76136,Xtrackers MSCI World ESG UCITS ETF 2C - EUR Hedged
XDWF,XETRA,ETF,Germany,EUR,IE00BM67HL84,Xtrackers MSCI World Financials UCITS ETF 1C EUR
XDWH,XETRA,ETF,Germany,EUR,IE00BM67HK77,Xtrackers MSCI World Health Care UCITS ETF 1C
XZDW,XETRA,ETF,Germany,EUR,,Xtrackers MSCI World High Dividend Yield ESG UCITS ETF
WIMI,XETRA,ETF,Germany,EUR,,Xtrackers MSCI World IMI UCITS ETF 1C
XDWI,XETRA,ETF,Germany,EUR,IE00BM67HV82,Xtrackers MSCI World Industrials UCITS ETF 1C
XDWT,XETRA,ETF,Germany,EUR,IE00BM67HT60,Xtrackers MSCI World Information Technology UCITS ETF 1C
XWEB,XETRA,ETF,Germany,EUR,IE0008YN0OY8,Xtrackers MSCI World Minimum Volatility ESG UCITS ETF 1C EUR
XWEM,XETRA,ETF,Germany,EUR,IE000TL3PL69,Xtrackers MSCI World Momentum ESG UCITS ETF
XDEM,XETRA,ETF,Germany,EUR,IE00BL25JP72,Xtrackers MSCI World Momentum UCITS ETF
XWEQ,XETRA,ETF,Germany,EUR,IE0003NQ0IY5,Xtrackers MSCI World Quality ESG UCITS ETF 1C EUR
XDEQ,XETRA,ETF,Germany,EUR,IE00BL25JL35,Xtrackers MSCI World Quality UCITS ETF 1C EUR
XWSC,XETRA,ETF,Germany,EUR,,Xtrackers MSCI World Screened UCITS ETF
XZSW,XETRA,ETF,Germany,EUR,,Xtrackers MSCI World Small Cap ESG UCITS ETF 1C
XSWC,XETRA,ETF,Germany,EUR,IE000F354Q61,Xtrackers MSCI World Small Cap UCITS ETF 1C
XSWD,XETRA,ETF,Germany,EUR,IE000ISS8DB2,Xtrackers MSCI World Small Cap UCITS ETF 1D
XWD1,XETRA,ETF,Germany,EUR,LU2263803533,Xtrackers MSCI World Swap UCITS ETF 1D USD
XWEU,XETRA,ETF,Germany,EUR,,Xtrackers MSCI World UCITS ETF 2C - EUR Hedged
XWEV,XETRA,ETF,Germany,EUR,IE000LAUZQT6,Xtrackers MSCI World Value ESG UCITS ETF
XDEV,XETRA,ETF,Germany,EUR,IE00BL25JM42,Xtrackers MSCI World Value UCITS ETF 1C EUR
EXU1,XETRA,ETF,Germany,EUR,IE000Z0FC0G5,Xtrackers MSCI World ex USA UCITS ETF
EXUS,XETRA,ETF,Germany,EUR,IE0006WW1TQ4,Xtrackers MSCI World ex USA UCITS ETF 1C USD EUR
XNAS,XETRA,ETF,Germany,EUR,IE00BMFKG444,Xtrackers NASDAQ 100 UCITS ETF 1C
XNDQ,XETRA,ETF,Germany,EUR,,Xtrackers Nasdaq 100 Swap UCITS ETF 1C
XNDX,XETRA,ETF,Germany,EUR,,Xtrackers Nasdaq 100 Swap UCITS ETF 1D
XNKY,XETRA,ETF,Germany,EUR,LU2196470426,Xtrackers Nikkei 225 UCITS ETF 1C EUR
XDJP,XETRA,ETF,Germany,EUR,LU0839027447,Xtrackers Nikkei 225 UCITS ETF 1D
XDJE,XETRA,ETF,Germany,EUR,LU1875395870,Xtrackers Nikkei 225 UCITS ETF 2D EUR Hedged
XNZN,XETRA,ETF,Germany,EUR,IE000HT7E0B1,Xtrackers Nordic Net Zero Pathway Paris Aligned UCITS ETF 1C
XS7W,XETRA,ETF,Germany,EUR,IE00B3Y8D011,Xtrackers Portfolio Income UCITS ETF 1D
XQUI,XETRA,ETF,Germany,EUR,LU0397221945,Xtrackers Portfolio UCITS ETF 1C
XRS2,XETRA,ETF,Germany,EUR,IE00BJZ2DD79,Xtrackers Russell 2000 UCITS ETF 1C
DBPG,XETRA,ETF,Germany,EUR,LU0411078552,Xtrackers S&P 500 2x Leveraged Daily Swap UCITS ETF 1C EUR
XUDY,XETRA,ETF,Germany,EUR,IE000SRQBBT6,Xtrackers S&P 500 Defensive Shareholder Yield UCITS ETF 1C
XZSP,XETRA,ETF,Germany,EUR,IE0007ULOZS8,Xtrackers S&P 500 ESG UCITS ETF 1C EUR
XZEW,XETRA,ETF,Germany,EUR,IE0004MFRED4,Xtrackers S&P 500 Equal Weight ESG UCITS ETF 1C EUR
XEWE,XETRA,ETF,Germany,EUR,IE000IDLWOL4,Xtrackers S&P 500 Equal Weight ESG UCITS ETF 2C- EUR Hedged
XEQW,XETRA,ETF,Germany,EUR,,Xtrackers S&P 500 Equal Weight Swap UCITS ETF 1C
XEQL,XETRA,ETF,Germany,EUR,,Xtrackers S&P 500 Equal Weight Swap UCITS ETF 1D
XDEW,XETRA,ETF,Germany,EUR,IE00BLNMYC90,Xtrackers S&P 500 Equal Weight UCITS ETF 1C EUR
XDEE,XETRA,ETF,Germany,EUR,IE0002EI5AG0,Xtrackers S&P 500 Equal Weight UCITS ETF 2C EUR Hedged
XDED,XETRA,ETF,Germany,EUR,IE000CXLGK86,Xtrackers S&P 500 Equal Weight UCITS ETF 2D EUR
XUGA,XETRA,ETF,Germany,EUR,,Xtrackers S&P 500 GARP UCITS ETF 1C
XUML,XETRA,ETF,Germany,EUR,,Xtrackers S&P 500 Market Leaders UCITS ETF 1C
XISP,XETRA,ETF,Germany,EUR,,Xtrackers S&P 500 Swap II UCITS ETF - 1D
X50U,XETRA,ETF,Germany,USD,,Xtrackers S&P 500 Swap II UCITS ETF 1C
D5BM,XETRA,ETF,Germany,EUR,LU0490618542,Xtrackers S&P 500 Swap UCITS ETF 1C EUR
XSXD,XETRA,ETF,Germany,EUR,LU2009147757,Xtrackers S&P 500 Swap UCITS ETF 1D EUR
XS5E,XETRA,ETF,Germany,EUR,LU2196472984,Xtrackers S&P 500 Swap UCITS ETF 5C - EUR Hedged
XDPE,XETRA,ETF,Germany,EUR,IE00BM67HW99,Xtrackers S&P 500 UCITS ETF 1C - EUR Hedged
XDPD,XETRA,ETF,Germany,EUR,IE00BGJWX091,Xtrackers S&P 500 UCITS ETF 1D - EUR Hedged
XDPU,XETRA,ETF,Germany,EUR,IE000Z9SJA06,Xtrackers S&P 500 UCITS ETF 4C - USD EUR
X5SP,XETRA,ETF,Germany,EUR,,Xtrackers S&P 500 UCITS ETF 4D
XUEK,XETRA,ETF,Germany,EUR,IE00BGV5VM45,Xtrackers S&P Europe ex UK UCITS ETF 1D
DXS0,XETRA,ETF,Germany,EUR,LU0322248146,Xtrackers SLI UCITS ETF 1D EUR
SCWX,XETRA,ETF,Germany,EUR,LU2903252349,Xtrackers Scalable MSCI AC World Xtrackers UCITS ETF 1C
DXSN,XETRA,ETF,Germany,EUR,LU0292106241,Xtrackers ShortDAX Daily Swap UCITS ETF 1C
DBPD,XETRA,ETF,Germany,EUR,LU0411075020,Xtrackers ShortDAX x2 Daily Swap UCITS ETF 1C
XESD,XETRA,ETF,Germany,EUR,LU0994505336,Xtrackers Spain UCITS ETF 1D
XSX6,XETRA,ETF,Germany,EUR,LU0328475792,Xtrackers Stoxx Europe 600 UCITS ETF
XSX7,XETRA,ETF,Germany,EUR,LU2581375156,Xtrackers Stoxx Europe 600 UCITS ETF 1D
XSXE,XETRA,ETF,Germany,EUR,LU1772333404,Xtrackers Stoxx Europe 600 UCITS ETF 2C - EUR Hedged
XGSD,XETRA,ETF,Germany,EUR,LU0292096186,Xtrackers Stoxx Global Select Dividend 100 Swap UCITS ETF 1D
XSMI,XETRA,ETF,Germany,EUR,,Xtrackers Switzerland UCITS ETF 1D
XEEU,XETRA,ETF,Germany,EUR,,Xtrackers US Equity Enhanced Active UCITS ETF
XT01,XETRA,ETF,Germany,EUR,IE00BM97MR69,Xtrackers US Treasuries Ultrashort Bond UCITS ETF 1C
XBUZ,XETRA,ETF,Germany,EUR,,Xtrackers USA Biodiversity Focus SRI UCITS ETF 1C
XNUS,XETRA,ETF,Germany,EUR,IE0002ZM3JI1,Xtrackers USA Net Zero Pathway Paris Aligned UCITS ETF 1C EUR Acc EUR
XDCC,XETRA,ETF,Germany,USD,IE00BFMKQC67,Xtrackers USD Corporate Bond UCITS ETF 1C
XGUE,XETRA,ETF,Germany,EUR,IE00028H9QJ8,Xtrackers USD Corporate Green Bond UCITS ETF 1C EUR Hedged Acc
XUHE,XETRA,ETF,Germany,EUR,IE00BG04LT92,Xtrackers USD High Yield Corporate Bond UCITS ETF 2C EUR Hedged
XBI0,XETRA,ETF,Germany,EUR,,Xtrackers World Biodiversity Focus SRI UCITS ETF 1C
XEEW,XETRA,ETF,Germany,EUR,,Xtrackers World Equity Enhanced Active UCITS ETF
GTIL,XETRA,ETF,Germany,EUR,,Xtrackers World Green Tech Innovators UCITS ETF
XNZW,XETRA,ETF,Germany,EUR,IE000UZCJS58,Xtrackers World Net Zero Pathway Paris Aligned UCITS ETF
GTIS,XETRA,ETF,Germany,EUR,,Xtrackers World Small Cap Green Tech Innovators UCITS ETF
XZEA,XETRA,ETF,Germany,EUR,,Xtrackers Zurich ESG Allocation Equities UCITS ETF 1C
XYPL,XETRA,ETF,Germany,EUR,IE000UX5WPU4,Xtrackers iBoxx EUR Corporate Bond Yield Plus UCITS ETF 1C
YYYY,XETRA,ETF,Germany,EUR,IE000MMRLY96,YieldMax Big Tech Option Income UCITS ETF
NA7Y,XETRA,ETF,Germany,EUR,IE000TAA0GK0,YieldMax Future of Defence Option Income UCITS ETF Dist
YCHP,XETRA,ETF,Germany,EUR,,YieldMax Semiconductor Option Income UCITS ETF USD Dis
ARAW,XETRA,ETF,Germany,EUR,,abrdn Future Raw Materials UCITS ETF USD Accumulating
ASCH,XETRA,ETF,Germany,EUR,,abrdn Future Supply Chains UCITS ETF USD Accumulating
R8TA,XETRA,ETF,Germany,USD,IE000GGQK173,abrdn Global Real Estate Active Thematics UCITS ETF USD Accumulating
R8T,XETRA,ETF,Germany,EUR,IE000GGQK173,abrdn Global Real Estate Active Thematics UCITS ETF USD Accumulating EUR
CD1,XETRA,ETF,Germany,EUR,,comdirect SP All World State Street UCITS ETF (Acc)
XCNA,XETRA,ETF,Germany,EUR,LU2469465822,db x-trackers MSCI China A ESG Screened Swap UCITS ETF
619A,XETRA,ETF,Germany,EUR,,eNOVA Active Core EUR Ultra Short Term Fund UCITS ETF
ECLM,XETRA,ETF,Germany,EUR,IE00BNC1F287,iClima Global Decarbonisation Enablers UCITS ETF Acc
MFEH,XETRA,ETF,Germany,EUR,,iMGP DBi Managed Futures Fund R EUR HP UCITS ETF
DBMF,XETRA,ETF,Germany,USD,,iMGP DBi Managed Futures Fund R USD UCITS ETF
CEMJ,XETRA,ETF,Germany,EUR,,iShares $ Corp Bond ESG SRIâ€‹ UCITS ETF EUR Hedged (Acc)
36BA,XETRA,ETF,Germany,EUR,IE00BH4G7D40,iShares $ Corp Bond ESG UCITS ETF EUR Hedged Inc
5UOA,XETRA,ETF,Germany,EUR,IE00BKKKWJ26,iShares $ Corp Bond ESG UCITS ETF USD Acc
36BE,XETRA,ETF,Germany,EUR,IE00BK4W7N32,iShares $ Corp Bond ESG UCITS ETF USD Inc
IS3F,XETRA,ETF,Germany,EUR,IE00BCLWRB83,iShares $ Corp Bond Interest Rate Hedged UCITS ETF USD (Dist)
IU0E,XETRA,ETF,Germany,EUR,IE00BG5QQ390,iShares $ Corp Bond SRI 0-3yr UCITS ETF EUR Hedged (Acc)
SNAV,XETRA,ETF,Germany,EUR,IE00BZ048579,iShares $ Corp Bond SRI 0-3yr UCITS ETF USD (Dist)
IBCD,XETRA,ETF,Germany,EUR,IE0032895942,iShares $ Corp Bond UCITS ETF USD (Dist)
36BD,XETRA,ETF,Germany,EUR,IE00BKRWN659,iShares $ Development Bank Bonds UCITS ETF (Acc)
UEEG,XETRA,ETF,Germany,EUR,IE00BMCZLH06,iShares $ Development Bank Bonds UCITS ETF EUR Hedged (Acc)
UEEF,XETRA,ETF,Germany,EUR,IE00BMDFDY08,iShares $ High Yield Corp Bond ESG UCITS ETF EUR Hedged (Acc)
IS0R,XETRA,ETF,Germany,EUR,IE00B4PY7Y77,iShares $ High Yield Corp Bond UCITS ETF USD (Dist) EUR
CEBU,XETRA,ETF,Germany,EUR,IE000AWT6D61,iShares $ Short Duration Corp Bond UCITS ETF EUR Hedged (Acc)
CEB8,XETRA,ETF,Germany,EUR,,iShares $ Short Duration Corp Bond UCITS ETF EUR Hedged (Dist)
IS3J,XETRA,ETF,Germany,EUR,IE00BCRY5Y77,iShares $ Short Duration Corp Bond UCITS ETF USD (Dist)
CEMH,XETRA,ETF,Germany,EUR,,iShares $ Short Duration High Yield Corp Bond UCITS ETF EUR Hedged (Dist)
IS3K,XETRA,ETF,Germany,EUR,IE00BCRY6003,iShares $ Short Duration High Yield Corp Bond UCITS ETF USD (Dist)
CBUL,XETRA,ETF,Germany,EUR,IE000WIQIPT2,iShares $ TIPS 0-5 UCITS ETF EUR Hedged (Dist)
IBC5,XETRA,ETF,Germany,EUR,IE00BDZVH966,iShares $ TIPS UCITS ETF EUR Hedged (Acc) EUR
IUST,XETRA,ETF,Germany,EUR,IE00B1FZSC47,iShares $ TIPS UCITS ETF USD (Acc)
IBCC,XETRA,ETF,Germany,EUR,IE00BGR7L912,iShares $ Treasury Bond 0-1yr UCITS ETF USD (Dist)
2B7S,XETRA,ETF,Germany,EUR,IE00BDFK1573,iShares $ Treasury Bond 1-3yr UCITS ETF EUR Hedged (Acc)
IUSU,XETRA,ETF,Germany,EUR,IE00B14X4S71,iShares $ Treasury Bond 1-3yr UCITS ETF USD (Dist)
CEMC,XETRA,ETF,Germany,EUR,IE00043L4HU0,iShares $ Treasury Bond 10-20yr UCITS ETF EUR Hedged (Acc)
IUSV,XETRA,ETF,Germany,EUR,IE00BD8PGZ49,iShares $ Treasury Bond 20+yr UCITS ETF EUR Hedged (Dist) EUR
CBUE,XETRA,ETF,Germany,EUR,IE00BGPP6473,iShares $ Treasury Bond 3-7yr UCITS ETF EUR Hedged (Dist)
SXRL,XETRA,ETF,Germany,USD,IE00B3VWN393,iShares $ Treasury Bond 3-7yr UCITS ETF USD (Acc)
OM3M,XETRA,ETF,Germany,EUR,IE00BFXYHY63,iShares $ Treasury Bond 3-7yr UCITS ETF USD (Dist)
CEMF,XETRA,ETF,Germany,EUR,IE000K1VI152,iShares $ Treasury Bond 7-10yr UCITS ETF EUR Hedged (Acc)
IBB1,XETRA,ETF,Germany,EUR,IE00BGPP6697,iShares $ Treasury Bond 7-10yr UCITS ETF EUR Hedged (Dist)
IUSM,XETRA,ETF,Germany,EUR,IE00B1FZS798,iShares $ Treasury Bond 7-10yr UCITS ETF USD (Dist)
SNA2,XETRA,ETF,Germany,EUR,IE00BK95B138,iShares $ Treasury Bond UCITS ETF USD (Dist)
EXH8,XETRA,ETF,Germany,EUR,DE000A0H08P6,iShares (DE) I - iShares STOXX Europe 600 Retail UCITS ETF (DE)
EXV9,XETRA,ETF,Germany,EUR,DE000A0H08S0,iShares (DE) I - iShares STOXX Europe 600 Travel & Leisure UCITS ETF (DE)
EXH9,XETRA,ETF,Germany,EUR,DE000A0Q4R02,iShares (DE) I - iShares STOXX Europe 600 Utilities UCITS ETF (DE)
IART,XETRA,ETF,Germany,EUR,,iShares AI Innovation Active UCITS ETF USD (Acc)
GAT1,XETRA,ETF,Germany,EUR,,iShares AT1 Bond Active UCITS ETF EUR (Acc)
EXXX,XETRA,ETF,Germany,EUR,DE000A0D8Q23,iShares ATX UCITS ETF (DE)
IQQX,XETRA,ETF,Germany,EUR,IE00B14X4T88,iShares Asia Pacific Dividend UCITS ETF USD (Dist) EUR
AYEP,XETRA,ETF,Germany,EUR,IE00BGDPWV87,iShares Asia Property Yield UCITS ETF USD (Acc)
AZEH,XETRA,ETF,Germany,EUR,,iShares Asia ex Japan Equity Enhanced Active UCITS ETF USD (Acc)
2B76,XETRA,ETF,Germany,EUR,IE00BYZK4552,iShares Automation & Robotics UCITS ETF USD (Acc)
2B7F,XETRA,ETF,Germany,EUR,IE00BYWZ0333,iShares Automation & Robotics UCITS ETF USD (Dist)
CBUT,XETRA,ETF,Germany,EUR,IE000RDRMSD1,iShares Blockchain Technology UCITS ETF USD Cap EUR
CBU1,XETRA,ETF,Germany,EUR,IE000VSFIC94,iShares Broad $ High Yield Corp Bond UCITS ETF EUR Hedged (Acc)
HYHE,XETRA,ETF,Germany,EUR,,iShares Broad $ High Yield Corp Bond UCITS ETF EUR Hedged (Dist)
CEMB,XETRA,ETF,Germany,EUR,,iShares Broad Global Govt Bond UCITS ETF EUR Hedged (Acc)
UDHY,XETRA,ETF,Germany,EUR,IE00BG0J4957,iShares Broad USD High Yield Corp Bond UCITS ETF USD
EH1Y,XETRA,ETF,Germany,EUR,IE00BG0J4B71,iShares Broad € High Yield Corp Bond UCITS ETF EUR (Dist)
CEB0,XETRA,ETF,Germany,EUR,,iShares China CNY Bond UCITS ETF EUR Hedged (Dist)
ICGB,XETRA,ETF,Germany,EUR,IE00BYPC1H27,iShares China CNY Bond UCITS ETF USD (Dist)
CEBS,XETRA,ETF,Germany,EUR,IE00063FT9K6,iShares Copper Miners UCITS ETF EUR
EXS1,XETRA,ETF,Germany,EUR,DE0005933931,iShares Core DAX® UCITS ETF (DE) EUR (Acc)
EXIC,XETRA,ETF,Germany,EUR,DE000A2QP331,iShares Core DAX® UCITS ETF (DE) EUR (Dist)
EXW1,XETRA,ETF,Germany,EUR,DE0005933956,iShares Core EURO STOXX 50 UCITS ETF (DE)
CEB4,XETRA,ETF,Germany,EUR,IE000HARJEE2,iShares Core FTSE 100 UCITS ETF EUR Hedged (Acc) EUR
EUNA,XETRA,ETF,Germany,EUR,IE00BDBRDM35,iShares Core Global Aggregate Bond UCITS ETF EUR Hedged (Acc)
IBC3,XETRA,ETF,Germany,EUR,IE00BD45KH83,iShares Core MSCI EM IMI UCITS ETF
SXR7,XETRA,ETF,Germany,EUR,IE00B53QG562,iShares Core MSCI EMU UCITS ETF EUR (Acc)
CEBZ,XETRA,ETF,Germany,EUR,IE000MAO75G5,iShares Core MSCI Europe UCITS ETF EUR (Acc)
EUNK,XETRA,ETF,Germany,EUR,IE00B4K48X80,iShares Core MSCI Europe UCITS ETF EUR (Acc)
EUNN,XETRA,ETF,Germany,EUR,IE00B4L5YX21,iShares Core MSCI Japan IMI UCITS ETF USD (Acc)
IWLE,XETRA,ETF,Germany,EUR,IE00BKBF6H24,iShares Core MSCI World UCITS ETF EUR Hedged (Dist)
EUNL,XETRA,ETF,Germany,EUR,IE00B4L5Y983,iShares Core MSCI World UCITS ETF USD (Acc) EUR
CEMV,XETRA,ETF,Germany,EUR,,iShares Core S&P 500 UCITS ETF EUR Hedged (Acc)
SXR8,XETRA,ETF,Germany,EUR,IE00B5BMR087,iShares Core S&P 500 UCITS ETF USD (Acc)
IUSA,XETRA,ETF,Germany,EUR,IE0031442068,iShares Core S&P 500 UCITS ETF USD (Dist)
CBUS,XETRA,ETF,Germany,EUR,IE000BI0GCN3,iShares Core UK Gilts UCITS ETF EUR (Dist)
CEMM,XETRA,ETF,Germany,EUR,,iShares Core UK Gilts UCITS ETF EUR Hedged (Acc)
CBU0,XETRA,ETF,Germany,EUR,IE000H22E3N8,iShares Core £ Corp Bond UCITS ETF EUR Hedged (Acc)
EUNH,XETRA,ETF,Germany,EUR,IE00B4WXJJ64,iShares Core € Govt Bond UCITS ETF EUR (Dist)
EXIA,XETRA,ETF,Germany,EUR,DE000A0Q4R69,iShares DAX® ESG UCITS ETF (DE)
CBUN,XETRA,ETF,Germany,EUR,IE00023EZQ82,iShares Digital Entertainment and Education UCITS ETF USD (Acc) EUR
L0CK,XETRA,ETF,Germany,EUR,IE00BG0J4C88,iShares Digital Security UCITS ETF USD Acc
IS4S,XETRA,ETF,Germany,EUR,IE00BG0J4841,iShares Digital Security UCITS ETF USD Dist
EXSB,XETRA,ETF,Germany,EUR,DE0002635273,iShares DivDAX® UCITS ETF (DE)
SXRS,XETRA,ETF,Germany,EUR,IE00BDFL4P12,iShares Diversified Commodity Swap UCITS ETF
EXXY,XETRA,ETF,Germany,EUR,DE000A0H0728,iShares Diversified Commodity Swap UCITS ETF (DE)
EXXW,XETRA,ETF,Germany,EUR,DE000A0H0744,iShares Dow Jones Asia Pacific Select Dividend 30 UCITS ETF (DE)
EXXU,XETRA,ETF,Germany,EUR,DE000A0F5UE8,iShares Dow Jones China Offshore 50 UCITS ETF (DE)
EXXV,XETRA,ETF,Germany,EUR,DE000A0F5UG3,iShares Dow Jones Eurozone Sustainability Screened UCITS ETF (DE)
IUSL,XETRA,ETF,Germany,EUR,IE00B57X3V84,iShares Dow Jones Global Sustainability Screened UCITS ETF USD (Acc)
EXI2,XETRA,ETF,Germany,EUR,DE0006289382,iShares Dow Jones Global Titans 50 UCITS ETF (DE)
EXIF,XETRA,ETF,Germany,EUR,,iShares Dow Jones Global Titans 50 UCITS ETF (DE) EUR (Acc)
EXI3,XETRA,ETF,Germany,EUR,DE0006289390,iShares Dow Jones Industrial Average UCITS ETF (DE)
EXX5,XETRA,ETF,Germany,EUR,DE000A0D8Q49,iShares Dow Jones U.S. Select Dividend UCITS ETF (DE) EUR
YCSH,XETRA,ETF,Germany,EUR,IE000JJPY166,iShares EUR Cash UCITS ETF EUR Acc EUR
ES50,XETRA,ETF,Germany,EUR,IE000LXEN6X4,iShares EURO STOXX 50 ESG UCITS ETF EUR Acc
EXX1,XETRA,ETF,Germany,EUR,DE0006289309,iShares EURO STOXX Banks 30-15 UCITS ETF (DE)
EXSG,XETRA,ETF,Germany,EUR,DE0002635281,iShares EURO STOXX Select Dividend 30 UCITS ETF (DE)
EXSI,XETRA,ETF,Germany,EUR,DE000A0D8Q07,iShares EURO STOXX UCITS ETF (DE)
EUNZ,XETRA,ETF,Germany,EUR,IE00B8KGV557,iShares Edge MSCI EM Minimum Volatility UCITS ETF USD (Acc) EUR
5MVL,XETRA,ETF,Germany,EUR,IE00BG0SKF03,iShares Edge MSCI EM Value Factor UCITS ETF USD (Acc) USD
MVEE,XETRA,ETF,Germany,EUR,IE00BKVL7D31,iShares Edge MSCI Europe Minimum Volatility ESG UCITS ETF EUR (Acc)
EUN0,XETRA,ETF,Germany,EUR,IE00B86MWN23,iShares Edge MSCI Europe Minimum Volatility UCITS ETF EUR (Acc) EUR
CEMR,XETRA,ETF,Germany,EUR,IE00BQN1K786,iShares Edge MSCI Europe Momentum Factor UCITS ETF EUR (Acc)
MVEA,XETRA,ETF,Germany,EUR,IE00BKVL7331,iShares Edge MSCI USA Minimum Volatility ESG UCITS ETF USD (Acc)
QDVA,XETRA,ETF,Germany,EUR,IE00BD1F4N50,iShares Edge MSCI USA Momentum Factor UCITS ETF USD (Acc) EUR
QDVB,XETRA,ETF,Germany,EUR,IE00BD1F4L37,iShares Edge MSCI USA Quality Factor UCITS ETF USD (Acc)
QDVC,XETRA,ETF,Germany,EUR,IE00BD1F4K20,iShares Edge MSCI USA Size Factor UCITS ETF USD (Acc)
MVEW,XETRA,ETF,Germany,EUR,IE00BKVL7778,iShares Edge MSCI World Minimum Volatility ESG UCITS ETF USD (Acc)
IQQ0,XETRA,ETF,Germany,EUR,IE00B8FHGS14,iShares Edge MSCI World Minimum Volatility UCITS ETF USD (Acc) EUR
UEEH,XETRA,ETF,Germany,EUR,IE00BMCZLJ20,iShares Edge MSCI World Minimum Volatility UCITS ETF USD (Dist)
IBCZ,XETRA,ETF,Germany,EUR,IE00BZ0PKT83,iShares Edge MSCI World Multifactor UCITS ETF USD (Acc) EUR
IS3Q,XETRA,ETF,Germany,EUR,IE00BP3QZ601,iShares Edge MSCI World Quality Factor UCITS ETF USD (Acc) EUR
IS3S,XETRA,ETF,Germany,EUR,IE00BD45HH35,iShares Edge MSCI World Value Factor UCITS ETF USD (Acc) EUR
IS31,XETRA,ETF,Germany,EUR,IE00BYX8XD24,iShares Edge S&P 500 Minimum Volatility UCITS ETF EUR Hedged (Acc)
IBCK,XETRA,ETF,Germany,EUR,IE00B6SPMN59,iShares Edge S&P 500 Minimum Volatility UCITS ETF USD (Acc) EUR
IEVD,XETRA,ETF,Germany,EUR,IE00BGL86Z12,iShares Electric Vehicles and Driving Technology UCITS ETF USD (Acc)
EGEE,XETRA,ETF,Germany,EUR,,iShares Emerging Markets Equity Enhanced Active UCITS ETF USD (Acc)
CEBT,XETRA,ETF,Germany,EUR,IE000ROSD5J6,iShares Essential Metals Producers UCITS ETF USD Acc
IQQA,XETRA,ETF,Germany,EUR,IE00B0M62S72,iShares Euro Dividend UCITS ETF EUR (Dist) EUR
IBCA,XETRA,ETF,Germany,EUR,IE00B14X4Q57,iShares Euro Government Bond 1-3yr UCITS ETF (Dist)
EXHF,XETRA,ETF,Germany,EUR,DE000A0H0785,iShares Euro Government Bond Capped 1.5-10.5yr UCITS ETF (DE)
DOME,XETRA,ETF,Germany,EUR,,iShares Europe Domestic Focus UCITS ETF EUR (Acc)
EUEE,XETRA,ETF,Germany,EUR,IE00000EF730,iShares Europe Equity Enhanced Active UCITS ETF EUR (Acc)
EUFG,XETRA,ETF,Germany,EUR,,iShares Europe Foreign Focus UCITS ETF EUR (Acc)
IPRE,XETRA,ETF,Germany,EUR,IE00BGDQ0L74,iShares European Property Yield UCITS ETF EUR (Acc)
FTSS,XETRA,ETF,Germany,EUR,IE00097WZHZ9,iShares FTSE All-World UCITS ETF USD (Acc)
IBC7,XETRA,ETF,Germany,EUR,IE00BF3N7219,iShares Fallen Angels High Yield Corporate Bond UCITS ETF EUR Hedged (Dist)
ISFX,XETRA,ETF,Germany,EUR,,iShares Flexible Income Bond Active UCITS ETF EUR (Acc)
CEBV,XETRA,ETF,Germany,EUR,,iShares GBP Corp Bond 0-5yr UCITS ETF EUR Hedged (Acc)
IS0L,XETRA,ETF,Germany,EUR,IE00B5V94313,iShares Germany Govt Bond UCITS ETF EUR (Dist)
5J50,XETRA,ETF,Germany,EUR,IE000U9ODG19,iShares Global Aerospace & Defence UCITS ETF USD (Acc)
AEGE,XETRA,ETF,Germany,EUR,IE000APK27S2,iShares Global Aggregate Bond ESG UCITS ETF EUR Hedged Accumulation
Q8Y0,XETRA,ETF,Germany,EUR,IE000U58J0M1,iShares Global Clean Energy Transition UCITS ETF USD (Acc)
CEMD,XETRA,ETF,Germany,EUR,,iShares Global Corp Bond UCITS ETF EUR Hedged (Acc)
36B7,XETRA,ETF,Germany,EUR,IE00BJSFQW37,iShares Global Corp Bond UCITS ETF EUR Hedged (Dist)
CEBR,XETRA,ETF,Germany,EUR,IE00091SR7N7,iShares Global High Yield Corp Bond UCITS ETF EUR Hedged (Acc)
HYLE,XETRA,ETF,Germany,EUR,IE00BJSFR200,iShares Global High Yield Corp Bond UCITS ETF EUR Hedged (Dist)
IS3V,XETRA,ETF,Germany,EUR,IE00BKPT2S34,iShares Global Inflation Linked Govt Bond UCITS ETF EUR Hedged (Acc)
CBUX,XETRA,ETF,Germany,EUR,IE000CK5G8J7,iShares Global Infrastructure UCITS ETF USD (Acc) EUR
IQQI,XETRA,ETF,Germany,EUR,IE00B1FZS467,iShares Global Infrastructure UCITS ETF USD (Dist)
IUSB,XETRA,ETF,Germany,EUR,IE00B27YCF74,iShares Global Timber & Forestry UCITS ETF
CEB9,XETRA,ETF,Germany,EUR,,iShares Global Timber and Forestry UCITS ETF USD (Acc)
IS0E,XETRA,ETF,Germany,EUR,IE00B6R52036,iShares Gold Producers UCITS ETF USD (Acc)
CEMK,XETRA,ETF,Germany,EUR,IE000WV38GP5,iShares Govt Bond 0-1yr UCITS ETF EUR (Acc)
2B78,XETRA,ETF,Germany,EUR,IE00BYZK4776,iShares Healthcare Innovation UCITS ETF USD (Acc)
