isin,code,exchange,type,country,currency,name,selection_reason
IE00BKF09C98,DHYD,AS,ETF,Netherlands,USD,iShares II plc $ HY Corp Bd ESG UCITS ETF USD (Dist),fallback_exchange
IE00BKFB6K94,CNUA,XETRA,ETF,Germany,EUR,UBS (Irl) Fund Solutions plc - MSCI China A SF UCITS ETF (USD) A-acc,preferred_xetra
IE00BKFB6L02,UEQC,XETRA,ETF,Germany,EUR,UBS (Irl) Fund Solutions Plc - CMCI Commodity Carry SF UCITS ETF (USD) A-acc,preferred_xetra
IE00BKKCKJ46,JGHY,XETRA,ETF,Germany,EUR,JPMorgan ETFs (Ireland) ICAV Global High Yield Corporate Bond Multi-Factor UCITS ETF USD Acc,preferred_xetra
IE00BKKFT292,WDESGC,SW,ETF,Switzerland,CHF,UBS (Irl) ETF plc - MSCI World ESG Leaders UCITS ETF (hedged to CHF) A-acc,fallback_exchange
IE00BKKFT300,CSY7,XETRA,ETF,Germany,EUR,UBS (Irl) ETF plc - MSCI World ESG Leaders UCITS ETF (hedged to EUR) A-acc EUR,preferred_xetra
IE00BKKKWJ26,5UOA,XETRA,ETF,Germany,EUR,iShares $ Corp Bond ESG UCITS ETF USD Acc,preferred_xetra
IE00BKLC5874,EHYD,AS,ETF,Netherlands,EUR,iShares II plc € HY Corp Bd ESG UCITS ETF EUR (Dist),fallback_exchange
IE00BKLF1R75,W1TA,XETRA,ETF,Germany,EUR,WisdomTree Battery Solutions UCITS ETF - USD Acc,preferred_xetra
IE00BKLTRN76,DELF,XETRA,ETF,Germany,EUR,L&G Europe Equity (Responsible Exclusions) UCITS ETF Share Class EUR Accumulating,preferred_xetra
IE00BKLWY790,DELG,XETRA,ETF,Germany,EUR,L&G US Equity (Responsible Exclusions) UCITS ETF,preferred_xetra
IE00BKM4H197,CEMG,XETRA,ETF,Germany,EUR,iShares MSCI EM Consumer Growth UCITS ETF USD (Acc),preferred_xetra
IE00BKP5L409,IMBE,AS,ETF,Netherlands,EUR,iShares US Mortgage Backed Securities UCITS ETF EUR Hedged (Acc),fallback_exchange
IE00BKP5L623,CMES,SW,ETF,Switzerland,CHF,iShares J.P. Morgan ESG $ EM Bond UCITS ETF CHF Hedged (Acc),fallback_exchange
IE00BKP5L730,SLMG,XETRA,ETF,Germany,EUR,iShares J.P. Morgan ESG $ EM Bond UCITS ETF EUR Hedged (Acc),preferred_xetra
IE00BKPJY434,KSTR,LSE,ETF,UK,USD,KraneShares ICBCCS SSE Star Market 50 Index UCITS ETF,fallback_exchange
IE00BKPSFC54,WQDA,AS,ETF,Netherlands,USD,iShares MSCI World Quality Dividend ESG UCITS ETF USD Acc,fallback_exchange
IE00BKPSFD61,CYEA,PA,ETF,France,EUR,iShares China CNY Bond UCITS ETF USD Acc EUR,fallback_exchange
IE00BKPSPT20,FTGS,XETRA,ETF,Germany,EUR,FIRST TRUST GLOBAL FUNDS PLC - First Trust Global Capital Strength ESG Leaders UCITS ETF,preferred_xetra
IE00BKPT2S34,IS3V,XETRA,ETF,Germany,EUR,iShares Global Inflation Linked Govt Bond UCITS ETF EUR Hedged (Acc),preferred_xetra
IE00BKPT2T41,IGAE,SW,ETF,Switzerland,USD,iShares J.P. Morgan $ EM Investment Grade Bond UCITS ETF USD Acc USD,fallback_exchange
IE00BKPTXQ89,JMLP,XETRA,ETF,Germany,EUR,Alerian Midstream Energy Dividend UCITS ETF,preferred_xetra
IE00BKPX3K41,IFFI,AS,ETF,Netherlands,USD,iShares MSCI AC Far East ex-Japan UCITS ETF USD Acc,fallback_exchange
IE00BKRWN659,36BD,XETRA,ETF,Germany,EUR,iShares $ Development Bank Bonds UCITS ETF (Acc),preferred_xetra
IE00BKS2X200,FGOV,LSE,ETF,UK,GBX,First Trust Low Duration Global Government Bond UCITS ETF Class B GBP Distributing,fallback_exchange
IE00BKS2X317,FSOV,AS,ETF,Netherlands,EUR,First Trust Low Duration Global Government Bond UCITS ETF,fallback_exchange
IE00BKS7L097,SPEP,LSE,ETF,UK,GBX,Invesco S&P 500 ESG UCITS ETF Acc GBP,fallback_exchange
IE00BKSBGS44,FUSR,XETRA,ETF,Germany,EUR,Fidelity Sustainable Research Enhanced US Equity UCITS ETF USD Acc,preferred_xetra
IE00BKSBGT50,FEUR,XETRA,ETF,Germany,EUR,Fidelity Sustainable Research Enhanced Europe Equity UCITS ETF EUR Acc,preferred_xetra
IE00BKSBGV72,FGLR,XETRA,ETF,Germany,EUR,Fidelity Sustainable Research Enhanced Global Equity UCITS ETF USD Acc,preferred_xetra
IE00BKSCBW67,WSCR,LSE,ETF,UK,GBX,UBS (Irl) ETF plc - MSCI World Small Cap Socially Responsible UCITS ETF USD A Dis GBP,fallback_exchange
IE00BKSCBX74,UIMS,XETRA,ETF,Germany,EUR,UBS (Irl) ETF plc - UBS (Irl) ETF plc MSCI World Small Cap Socially Responsible UCITS ETF USD A Acc,preferred_xetra
IE00BKT1CR43,IDBB,SW,ETF,Switzerland,CHF,iShares $ Development Bank Bonds UCITS ETF CHF Hedged (Acc),fallback_exchange
IE00BKT1CS59,SNAZ,XETRA,ETF,Germany,EUR,iShares J.P. Morgan $ EM Corp Bond UCITS ETF EUR Hedged (Acc),preferred_xetra
IE00BKT6BH25,IX5A,AS,ETF,Netherlands,EUR,iShares € Corp Bond ex-Financials 1-5yr ESG UCITS ETF EUR (Acc),fallback_exchange
IE00BKT6FT27,IGLE,AS,ETF,Netherlands,EUR,iShares Global Govt Bond UCITS ETF EUR Hedged (Dist),fallback_exchange
IE00BKT6FV49,SJPE,AS,ETF,Netherlands,EUR,iShares Core MSCI Japan IMI UCITS ETF EUR Hedged (Acc),fallback_exchange
IE00BKT6RT64,CYBU,AS,ETF,Netherlands,USD,iShares China CNY Bond UCITS ETF USD Hedged (Dist),fallback_exchange
IE00BKT6VQ12,CYBE,AS,ETF,Netherlands,EUR,iShares IV PLC - iShares China Cny Bond UCITS ETF,fallback_exchange
IE00BKTLJB70,AYEV,XETRA,ETF,Germany,EUR,iShares Smart City Infrastructure UCITS ETF USD Inc,preferred_xetra
IE00BKTLJC87,AYEU,XETRA,ETF,Germany,EUR,iShares Smart City Infrastructure UCITS ETF USD Acc,preferred_xetra
IE00BKTN1T54,GOVP,LSE,ETF,UK,GBP,iShares $ Treasury Bond UCITS ETF GBP Hedged (Dist),fallback_exchange
IE00BKV0QF55,JHYP,LSE,ETF,UK,GBP,JPMorgan ETFs (Ireland) ICAV Global High Yield Corporate Bond Multi-Factor UCITS ETF GBP H Inc,fallback_exchange
IE00BKVKW020,FVD,XETRA,ETF,Germany,EUR,First Trust Value Line Dividend Index UCITS ETF,preferred_xetra
IE00BKVL7331,MVEA,XETRA,ETF,Germany,EUR,iShares Edge MSCI USA Minimum Volatility ESG UCITS ETF USD (Acc),preferred_xetra
IE00BKVL7778,MVEW,XETRA,ETF,Germany,EUR,iShares Edge MSCI World Minimum Volatility ESG UCITS ETF USD (Acc),preferred_xetra
IE00BKVL7D31,MVEE,XETRA,ETF,Germany,EUR,iShares Edge MSCI Europe Minimum Volatility ESG UCITS ETF EUR (Acc),preferred_xetra
IE00BKW9SV11,IGBE,LSE,ETF,UK,GBX,Invesco GBP Corporate Bond ESG UCITS ETF Dist,fallback_exchange
IE00BKW9SW28,IGCB,LSE,ETF,UK,GBX,Invesco GBP Corporate Bond UCITS ETF Dist,fallback_exchange
IE00BKWD3743,TRDL,XETRA,ETF,Germany,EUR,Invesco US Treasury Bond 10+ Year UCITS ETF USD Dist EUR,preferred_xetra
IE00BKWD3859,TRLG,LSE,ETF,UK,GBX,Invesco US Treasury Bond 10+ Year UCITS ETF,fallback_exchange
IE00BKWD3966,EHBD,XETRA,ETF,Germany,EUR,Invesco Euro Corporate Hybrid Bond UCITS ETF Inc,preferred_xetra
IE00BKWD3B81,EHBA,XETRA,ETF,Germany,EUR,Invesco Euro Corporate Hybrid Bond UCITS ETF Acc,preferred_xetra
IE00BKWD3C98,TRD1,XETRA,ETF,Germany,EUR,Invesco US Treasury Bond 0-1 Year UCITS ETF USD Dist,preferred_xetra
IE00BKWD3D06,T1AP,LSE,ETF,UK,GBX,Invesco US Treasury Bond 0-1 Year UCITS ETF USD Acc GBP,fallback_exchange
IE00BKWD3F20,TIGB,LSE,ETF,UK,GBX,Invesco US Treasury Bond 0-1 Year UCITS ETF GBP Hedged Dist,fallback_exchange
IE00BKWQ0C77,SPYR,XETRA,ETF,Germany,EUR,SPDR® MSCI Europe Consumer Discretionary UCITS ETF,preferred_xetra
IE00BKWQ0D84,SPYC,XETRA,ETF,Germany,EUR,SPDR® MSCI Europe Consumer Staples UCITS ETF EUR,preferred_xetra
IE00BKWQ0F09,SPYN,XETRA,ETF,Germany,EUR,SPDR® MSCI Europe Energy UCITS ETF,preferred_xetra
IE00BKWQ0G16,SPYZ,XETRA,ETF,Germany,EUR,SPDR® MSCI Europe Financials UCITS ETF,preferred_xetra
IE00BKWQ0H23,SPYH,XETRA,ETF,Germany,EUR,SPDR® MSCI Europe Health Care UCITS ETF,preferred_xetra
IE00BKWQ0J47,SPYQ,XETRA,ETF,Germany,EUR,SPDR® MSCI Europe Industrials UCITS ETF,preferred_xetra
IE00BKWQ0K51,SPYK,XETRA,ETF,Germany,EUR,SPDR MSCI Europe Technology UCITS ETF,preferred_xetra
IE00BKWQ0L68,SPYP,XETRA,ETF,Germany,EUR,SPDR® MSCI Europe Materials UCITS ETF,preferred_xetra
IE00BKWQ0M75,SMCX,SW,ETF,Switzerland,CHF,SPDR® MSCI Europe Small Cap UCITS ETF CHF,fallback_exchange
IE00BKWQ0N82,SPYT,XETRA,ETF,Germany,EUR,SPDR® MSCI Europe Communication Services UCITS ETF,preferred_xetra
IE00BKWQ0P07,SPYU,XETRA,ETF,Germany,EUR,SPDR® MSCI Europe Utilities UCITS ETF,preferred_xetra
IE00BKWQ0Q14,SPYE,XETRA,ETF,Germany,EUR,SPDR® MSCI Europe UCITS ETF,preferred_xetra
IE00BKX55Q28,VMID,SW,ETF,Switzerland,CHF,Vanguard FTSE 250 UCITS ETF CHF,fallback_exchange
IE00BKX55R35,VNRT,SW,ETF,Switzerland,CHF,Vanguard FTSE North America UCITS ETF CHF,fallback_exchange
IE00BKX55S42,VERX,F,ETF,Germany,EUR,Vanguard Funds Public Limited Company - Vanguard FTSE Developed Europe ex UK UCITS ETF,fallback_exchange
IE00BKX55T58,VGVE,XETRA,ETF,Germany,EUR,Vanguard FTSE Developed World UCITS ETF USD Distributing,preferred_xetra
IE00BKX8G916,G500,LSE,ETF,UK,GBX,Invesco S&P 500 UCITS ETF (GBP Hdg),fallback_exchange
IE00BKY40J65,H412,XETRA,ETF,Germany,EUR,HSBC USA Sustainable Equity UCITS ETF,preferred_xetra
IE00BKY4W127,PCOM,XETRA,ETF,Germany,EUR,WisdomTree Broad Commodities UCITS ETF - USD Acc EUR,preferred_xetra
IE00BKY53D40,HSUK,LSE,ETF,UK,GBP,HSBC UK Sustainable Equity UCITS ETF,fallback_exchange
IE00BKY55S33,XU8Z,XETRA,ETF,Germany,EUR,HSBC Japan Sustainable Equity UCITS ETF,preferred_xetra
IE00BKY55W78,HSEP,LSE,ETF,UK,GBP,HSBC Europe Sustainable Equity UCITS ETF GBP,fallback_exchange
IE00BKY58625,HSXE,LSE,ETF,UK,GBP,HSBC Europe Ex UK Sustainable Equity UCITS ETF,fallback_exchange
IE00BKY58G26,H4Z2,XETRA,ETF,Germany,EUR,HSBC Asia Pacific Ex Japan Sustainable Equity UCITS ETF,preferred_xetra
IE00BKY59G90,H4Z1,XETRA,ETF,Germany,EUR,HSBC Emerging Market Sustainable Equity UCITS ETF,preferred_xetra
IE00BKY59K37,H41C,XETRA,ETF,Germany,EUR,HSBC Developed World Sustainable Equity UCITS ETF,preferred_xetra
IE00BKZGB098,HWWA,LSE,ETF,UK,GBP,HSBC Multi Factor Worldwide Equity UCITS ETF,fallback_exchange
IE00BL0BLZ15,JHYU,LSE,ETF,UK,USD,JPMorgan ETFs (Ireland) ICAV Global High Yield Corporate Bond Multi-Factor UCITS ETF USD H Acc,fallback_exchange
IE00BL0BMZ89,VVGM,XETRA,ETF,Germany,EUR,VanEck Morningstar Global Wide Moat UCITS ETF A USD,preferred_xetra
IE00BL0L0D23,CAPS,LSE,ETF,UK,GBX,First Trust Capital Strength UCITS ETF Class A USD Accumulation GBP,fallback_exchange
IE00BL0L0H60,FBT,LSE,ETF,UK,GBX,First Trust Global Funds Plc - First Trust Nyse Arca Biotechnology Index Ucits ETF,fallback_exchange
IE00BL25JL35,XDEQ,XETRA,ETF,Germany,EUR,Xtrackers MSCI World Quality UCITS ETF 1C EUR,preferred_xetra
IE00BL25JM42,XDEV,XETRA,ETF,Germany,EUR,Xtrackers MSCI World Value UCITS ETF 1C EUR,preferred_xetra
IE00BL25JN58,XDEB,LSE,ETF,UK,GBX,Xtrackers MSCI World Minimum Volatility UCITS ETF 1C GBP,fallback_exchange
IE00BL25JP72,XDEM,XETRA,ETF,Germany,EUR,Xtrackers MSCI World Momentum UCITS ETF,preferred_xetra
IE00BL2F2474,JMBC,SW,ETF,Switzerland,CHF,JPMorgan ETFs (Ireland) ICAV - USD Emerging Markets Sovereign Bond UCITS ETF CHF (acc) Hedged,fallback_exchange
IE00BL58LJ19,XZBU,XETRA,ETF,Germany,EUR,Xtrackers ESG USD Corporate Bond UCITS ETF 1C,preferred_xetra
IE00BL58LL31,XZBE,XETRA,ETF,Germany,EUR,Xtrackers ESG USD Corporate Bond UCITS ETF 2C - EUR hedged,preferred_xetra
IE00BL643144,DIGI,XETRA,ETF,Germany,EUR,Digital Infrastructure and Connectivity UCITS ETF - Accumulating EUR,preferred_xetra
IE00BL6K0S82,KURE,LSE,ETF,UK,USD,KraneShares MSCI All China Health Care Index UCITS ETF USD,fallback_exchange
IE00BL6K6H97,TIGG,LSE,ETF,UK,GBX,L&G India INR Government Bond UCITS ETF USD Distributing GBP,fallback_exchange
IE00BL6K8C82,CBUA,XETRA,ETF,Germany,EUR,iShares MSCI Europe Paris-Aligned Climate UCITS ETF EUR Acc EUR,preferred_xetra
IE00BL6K8D99,EMPA,AS,ETF,Netherlands,EUR,iShares MSCI EMU Paris-Aligned Climate UCITS ETF EUR Acc,fallback_exchange
IE00BL977C92,ICHD,AS,ETF,Netherlands,USD,iShares MSCI China UCITS ETF USD Dist,fallback_exchange
IE00BLB2GQ94,MACU,AS,ETF,Netherlands,USD,BlackRock ESG Multi-Asset Conservative Portfolio UCITS ETF USD Hedged (Acc),fallback_exchange
IE00BLB2GS19,MAGU,AS,ETF,Netherlands,USD,BlackRock ESG Multi-Asset Growth Portfolio UCITS ETF USD Hedged (Acc),fallback_exchange
IE00BLB2GT26,MODU,AS,ETF,Netherlands,USD,iShares Moderate Portfolio UCITS ETF USD Hedged (Acc),fallback_exchange
IE00BLCGR455,EMAG,LSE,ETF,UK,GBX,L&G ESG Emerging Markets Corporate Bond (USD) UCITS ETF Acc GBP,fallback_exchange
IE00BLCH1X54,T1EU,XETRA,ETF,Germany,EUR,Invesco US Treasury Bond 0-1 Year UCITS ETF EUR Hdg Acc,preferred_xetra
IE00BLCHJ534,94VE,XETRA,ETF,Germany,EUR,Global X U.S. Infrastructure Development UCITS ETF USD Acc EUR,preferred_xetra
IE00BLCHJ641,PAVG,LSE,ETF,UK,GBP,Global X U.S. Infrastructure Development UCITS ETF USD Dis GBP,fallback_exchange
IE00BLCHJB90,XB0T,XETRA,ETF,Germany,EUR,Global X Robotics & Artificial Intelligence UCITS ETF USD Acc,preferred_xetra
IE00BLCHJC08,BOTG,LSE,ETF,UK,GBP,Global X Robotics & Artificial Intelligence UCITS ETF USD Inc GBP,fallback_exchange
IE00BLCHJH52,R4RU,XETRA,ETF,Germany,EUR,Global X Renewable Energy Producers UCITS ETF USD Acc,preferred_xetra
IE00BLCHJN13,LI7U,XETRA,ETF,Germany,EUR,Global X Lithium & Battery Tech UCITS ETF USD Acc,preferred_xetra
IE00BLCHJT74,SN5R,XETRA,ETF,Germany,EUR,Global X Internet of Things UCITS ETF USD Acc,preferred_xetra
IE00BLCHJZ35,XFIN,XETRA,ETF,Germany,EUR,Global X FinTech UCITS ETF USD Acc EUR,preferred_xetra
IE00BLCHK052,FING,LSE,ETF,UK,GBP,Lyxor MSCI World Financials TR UCITS ETF - C-USD,fallback_exchange
IE00BLDGH447,SECD,XETRA,ETF,Germany,EUR,iShares € Govt Bond Climate UCITS ETF EUR (Dist),preferred_xetra
IE00BLDGH553,SECA,XETRA,ETF,Germany,EUR,iShares € Govt Bond Climate UCITS ETF EUR (Acc),preferred_xetra
IE00BLDGHF56,SPXPW,SW,ETF,Switzerland,USD,UBS (Irl) Fund Solutions plc – US Equity Defensive Put Write SF UCITS ETF (USD) A-acc,fallback_exchange
IE00BLDGHQ61,E50CC,SW,ETF,Switzerland,EUR,UBS (Irl) Fund Solutions plc – Euro Equity Defensive Covered Call SF UCITS ETF (EUR) A-acc,fallback_exchange
IE00BLDGHT92,UIQ4,XETRA,ETF,Germany,EUR,UBS Euro Equity Defensive Put Write SF UCITS ETF EUR acc,preferred_xetra
IE00BLDGHX39,SPXCC,SW,ETF,Switzerland,USD,UBS (Irl) Fund Solutions plc – US Equity Defensive Covered Call SF UCITS ETF (USD) A-acc,fallback_exchange
IE00BLF7VX27,SPPU,XETRA,ETF,Germany,EUR,SPDR® Bloomberg SASB U.S. Corporate ESG UCITS ETF,preferred_xetra
IE00BLLZQ797,MAMG,LSE,ETF,UK,GBP,BlackRock ESG Multi-Asset Moderate Portfolio UCITS ETF GBP Hedged (Acc),fallback_exchange
IE00BLLZQ805,MAGR,XETRA,ETF,Germany,EUR,BlackRock ESG Multi-Asset Growth Portfolio UCITS ETF EUR (Acc),preferred_xetra
IE00BLLZQ912,MAGG,LSE,ETF,UK,GBP,BlackRock ESG Multi-Asset Growth Portfolio UCITS ETF GBP Hedged (Acc),fallback_exchange
IE00BLLZQS08,MODR,XETRA,ETF,Germany,EUR,BlackRock ESG Multi-Asset Moderate Portfolio UCITS ETF EUR (Acc),preferred_xetra
IE00BLNMYC90,XDEW,XETRA,ETF,Germany,EUR,Xtrackers S&P 500 Equal Weight UCITS ETF 1C EUR,preferred_xetra
IE00BLP53M98,MACV,XETRA,ETF,Germany,EUR,BlackRock ESG Multi-Asset Conservative Portfolio UCITS ETF EUR (Acc),preferred_xetra
IE00BLP53N06,MACG,LSE,ETF,UK,GBP,BlackRock ESG Multi-Asset Conservative Portfolio UCITS ETF GBP Hedged (Acc),fallback_exchange
IE00BLPK3577,W1TB,XETRA,ETF,Germany,EUR,WisdomTree Cybersecurity UCITS ETF USD Acc,preferred_xetra
IE00BLR6Q544,H3R0,F,ETF,Germany,EUR,Global X Videogames & eSports UCITS ETF,fallback_exchange
IE00BLRB0028,G1CD,XETRA,ETF,Germany,EUR,Invesco Markets II plc - Invesco Global Clean Energy UCITS ETF Inc,preferred_xetra
IE00BLRB0242,G1CE,XETRA,ETF,Germany,EUR,Invesco Global Clean Energy UCITS ETF Acc,preferred_xetra
IE00BLRPN388,FYER,XETRA,ETF,Germany,EUR,Fidelity Sustainable Research Enhanced Emerging Markets Equity UCITS ETF USD Acc,preferred_xetra
IE00BLRPPV00,VDST,LSE,ETF,UK,USD,Vanguard U.S. Treasury 0-1 Year Bond UCITS ETF USD Accumulating,fallback_exchange
IE00BLRPQH31,RIZF,XETRA,ETF,Germany,EUR,Rize Sustainable Future of Food UCITS ETF A USD,preferred_xetra
IE00BLRPQK69,UKG5,LSE,ETF,UK,GBX,L&G UK Gilt 0-5 Year UCITS ETF,fallback_exchange
IE00BLRPQL76,DRGN,XETRA,ETF,Germany,EUR,L&G ESG China CNY Bond UCITS ETF,preferred_xetra
IE00BLRPQM83,GBPC,LSE,ETF,UK,GBX,L&G ESG GBP Corporate Bond UCITS ETF,fallback_exchange
IE00BLRPQN90,GBP5,LSE,ETF,UK,GBX,L&G ESG GBP Corporate Bond 0-5 Year UCITS ETF,fallback_exchange
IE00BLRPQP15,EMA5,XETRA,ETF,Germany,EUR,L&G ESG Emerging Markets Government Bond (USD) 0-5 Year UCITS ETF EUR,preferred_xetra
IE00BLRPRD67,USAB,XETRA,ETF,Germany,EUR,L&G ESG USD Corporate Bond UCITS ETF EUR,preferred_xetra
IE00BLRPRF81,EMAB,XETRA,ETF,Germany,EUR,L&G ESG Emerging Markets Corporate Bond (USD) UCITS ETF,preferred_xetra
IE00BLRPRR04,WRLD,XETRA,ETF,Germany,EUR,Rize Environmental Impact 100 UCITS ETF EUR,preferred_xetra
IE00BLSN7P11,AW1C,XETRA,ETF,Germany,EUR,UBS (Irl) ETF plc - S&P 500 ESG ELITE UCITS ETF (USD) A Acc,preferred_xetra
IE00BLSN7W87,AW1B,XETRA,ETF,Germany,EUR,UBS (Irl) ETF plc - S&P 500 ESG ELITE UCITS ETF (hedged to EUR) A Acc,preferred_xetra
IE00BLSN7X94,S5EG,LSE,ETF,UK,GBX,UBS (Irl) ETF plc - S&P 500 ESG ELITE UCITS ETF (hedged to GBP) A Inc,fallback_exchange
IE00BLSNMW37,BBCK,XETRA,ETF,Germany,EUR,Invesco Global Buyback Achievers UCITS ETF Dist,preferred_xetra
IE00BM67HJ62,XDEX,XETRA,ETF,Germany,EUR,Xtrackers MSCI Emerging Markets ex China UCITS ETF 1C,preferred_xetra
IE00BM67HK77,XDWH,XETRA,ETF,Germany,EUR,Xtrackers MSCI World Health Care UCITS ETF 1C,preferred_xetra
IE00BM67HL84,XDWF,XETRA,ETF,Germany,EUR,Xtrackers MSCI World Financials UCITS ETF 1C EUR,preferred_xetra
IE00BM67HM91,XDW0,LSE,ETF,UK,USD,Xtrackers MSCI World Energy UCITS ETF 1C,fallback_exchange
IE00BM67HN09,XDWS,XETRA,ETF,Germany,EUR,Xtrackers MSCI World Consumer Staples UCITS ETF 1C,preferred_xetra
IE00BM67HP23,XDWC,XETRA,ETF,Germany,EUR,Xtrackers MSCI World Consumer Discretionary UCITS ETF 1C,preferred_xetra
IE00BM67HQ30,XDWU,LSE,ETF,UK,USD,Xtrackers MSCI World Utilities UCITS ETF 1C,fallback_exchange
IE00BM67HR47,XSSW,LSE,ETF,UK,GBP,Xtrackers MSCI World Communication Services UCITS ETF 1C GBP,fallback_exchange
IE00BM67HS53,XDWM,LSE,ETF,UK,USD,Xtrackers MSCI World Materials UCITS ETF 1C,fallback_exchange
IE00BM67HT60,XDWT,XETRA,ETF,Germany,EUR,Xtrackers MSCI World Information Technology UCITS ETF 1C,preferred_xetra
IE00BM67HV82,XDWI,XETRA,ETF,Germany,EUR,Xtrackers MSCI World Industrials UCITS ETF 1C,preferred_xetra
IE00BM67HW99,XDPE,XETRA,ETF,Germany,EUR,Xtrackers S&P 500 UCITS ETF 1C - EUR Hedged,preferred_xetra
IE00BM67HX07,XDPG,LSE,ETF,UK,GBX,Xtrackers (IE) Public Limited Company - Xtrackers S&P 500 UCITS ETF,fallback_exchange
IE00BM8QRZ79,S0LR,XETRA,ETF,Germany,EUR,Invesco Solar Energy UCITS ETF,preferred_xetra
IE00BM8QS095,ICNT,XETRA,ETF,Germany,EUR,Invesco MSCI China Technology All Shares Stock Connect UCITS ETF EUR,preferred_xetra
IE00BM8R0H36,QYLU,LSE,ETF,UK,USD,Global X NASDAQ 100 Covered Call UCITS ETF Acc,fallback_exchange
IE00BM8R0J59,QYLE,XETRA,ETF,Germany,EUR,Global X NASDAQ 100 Covered Call UCITS ETF Dis EUR,preferred_xetra
IE00BM8R0N95,GN0M,XETRA,ETF,Germany,EUR,Global X Genomics & Biotechnology UCITS ETF USD Acc,preferred_xetra
IE00BM97MR69,XT01,XETRA,ETF,Germany,EUR,Xtrackers US Treasuries Ultrashort Bond UCITS ETF 1C,preferred_xetra
IE00BM9GRM34,FSCM,XETRA,ETF,Germany,EUR,Fidelity Sustainable Global Corporate Bond Multifactor UCITS ETF USD Inc,preferred_xetra
IE00BM9GRN41,FSMP,LSE,ETF,UK,GBP,Fidelity Sustainable Global Corporate Bond Paris-Aligned Multifactor UCITS ETF GBP Hedged,fallback_exchange
IE00BM9GRP64,FESD,XETRA,ETF,Germany,EUR,Fidelity Sustainable USD EM Bond UCITS ETF USD Inc,preferred_xetra
IE00BM9GRQ71,FEMP,LSE,ETF,UK,GBP,Fidelity Sustainable USD EM Bond UCITS ETF Acc GBP Hedged,fallback_exchange
IE00BM9TSP27,XSOE,XETRA,ETF,Germany,EUR,WisdomTree Emerging Markets ex-State-Owned Enterprises ESG Screened UCITS ETF EUR,preferred_xetra
IE00BMBKBZ46,IUHE,AS,ETF,Netherlands,EUR,iShares S&P 500 Health Care Sector UCITS ETF EUR Hedged (Dist),fallback_exchange
IE00BMC38736,VVSM,XETRA,ETF,Germany,EUR,VanEck Semiconductor UCITS ETF,preferred_xetra
IE00BMC5DV85,UEQV,XETRA,ETF,Germany,EUR,UBS (Irl) Fund Solutions Plc - CMCI Commodity Carry SF UCITS ETF (EUR Hedged) A-acc,preferred_xetra
IE00BMC5DW92,COSIC,SW,ETF,Switzerland,CHF,UBS (Irl) Fund Solutions Plc - CMCI Commodity Carry SF UCITS ETF (CHF Hedged) A-acc,fallback_exchange
IE00BMC7BF44,CGBI,AS,ETF,Netherlands,USD,iShares China CNY Govt Bond UCITS ETF,fallback_exchange
IE00BMCZLH06,UEEG,XETRA,ETF,Germany,EUR,iShares $ Development Bank Bonds UCITS ETF EUR Hedged (Acc),preferred_xetra
IE00BMCZLJ20,UEEH,XETRA,ETF,Germany,EUR,iShares Edge MSCI World Minimum Volatility UCITS ETF USD (Dist),preferred_xetra
IE00BMD8KM66,BB3M,LSE,ETF,UK,USD,JPM BetaBuilders US Treasury Bond 0-3 Months UCITS ETF USD Acc USD,fallback_exchange
IE00BMD8KP97,EQQJ,XETRA,ETF,Germany,EUR,Invesco NASDAQ Next Generation 100 UCITS ETF Acc,preferred_xetra
IE00BMDBMG37,IDSE,AS,ETF,Netherlands,USD,iShares MSCI Europe SRI UCITS ETF USD (Acc),fallback_exchange
IE00BMDBMK72,APJX,XETRA,ETF,Germany,EUR,iShares MSCI Pacific ex-Japan ESG Enhanced UCITS ETF USD Acc EUR,preferred_xetra
IE00BMDBML89,GILG,LSE,ETF,UK,GBP,iShares Global Inflation Linked Govt Bond UCITS ETF GBP Hedged (Dist),fallback_exchange
IE00BMDBMM96,IGLC,SW,ETF,Switzerland,CHF,iShares Global Govt Bond UCITS ETF CHF Hedged (Acc),fallback_exchange
IE00BMDBMN04,GRON,XETRA,ETF,Germany,EUR,iShares € Green Bond UCITS ETF EUR Inc,preferred_xetra
IE00BMDBMP28,SUOC,SW,ETF,Switzerland,CHF,iShares € Corp Bond ESG UCITS ETF CHF Hedged (Acc),fallback_exchange
IE00BMDBMT65,ESGP,XETRA,ETF,Germany,EUR,Invesco MSCI Pacific ex Japan ESG Universal Screened UCITS ETF Acc,preferred_xetra
IE00BMDBMV87,ESGJ,XETRA,ETF,Germany,EUR,Invesco MSCI Japan ESG Universal Screened UCITS ETF,preferred_xetra
IE00BMDBMW94,ESGX,XETRA,ETF,Germany,EUR,Invesco MSCI Europe ex UK ESG Universal Screened UCITS ETF Acc,preferred_xetra
IE00BMDBMY19,ESGM,XETRA,ETF,Germany,EUR,Invesco MSCI Emerging Markets ESG Universal Screened UCITS ETF,preferred_xetra
IE00BMDFDY08,UEEF,XETRA,ETF,Germany,EUR,iShares $ High Yield Corp Bond ESG UCITS ETF EUR Hedged (Acc),preferred_xetra
IE00BMDH1538,HDR0,XETRA,ETF,Germany,EUR,VanEck Hydrogen Economy UCITS ETF A USD,preferred_xetra
IE00BMDKNW35,DAVV,XETRA,ETF,Germany,EUR,VanEck Crypto and Blockchain Innovators UCITS ETF,preferred_xetra
